,User-ID,ISBN,Book-Rating
561243,135149,1573226122,8
561247,135149,0399131493,8
561254,135149,0425116417,7
561268,135149,0399137203,8
561279,135149,0425144569,10
561287,135149,0425148289,7
561309,135149,0399143947,7
561318,135149,0425177750,7
561321,135149,0425178854,7
561341,135149,0399148728,8
561344,135149,0399149325,6
561346,135149,0425195457,8
561354,135149,043935806X,9
561389,135149,038542471X,8
561390,135149,0385421982,8
561393,135149,0440217032,8
561398,135149,0385315023,7
561399,135149,0385424728,7
561401,135149,0440220734,8
561408,135149,0385315236,7
561412,135149,0440224624,7
561414,135149,0385472951,8
561426,135149,0385324057,9
561429,135149,0385335121,10
561432,135149,0385497466,8
561440,135149,038550120X,8
561449,135149,0440414806,10
561455,135149,0440495962,9
561484,135149,0446515078,7
561487,135149,0446364622,7
561489,135149,0446364703,7
561492,135149,0446603503,5
561495,135149,0446611867,9
561496,135149,0446600415,6
561501,135149,044651974X,6
561508,135149,0446516325,6
561509,135149,0446605786,7
561516,135149,0374281947,7
561518,135149,0446525537,9
561520,135149,0446609323,5
561523,135149,0446609951,8
561525,135149,0446527165,7
561526,135149,0060198346,7
561530,135149,0446610968,9
561534,135149,0446527130,7
561535,135149,0446611859,7
561556,135149,0449000869,9
561558,135149,0449002411,5
561559,135149,0449002632,9
561561,135149,0449003183,9
561564,135149,0449005828,9
561565,135149,0345433262,10
561569,135149,0345382293,8
561574,135149,0449213358,9
561581,135149,0449223507,9
561583,135149,0449224392,10
561607,135149,0451188543,8
561627,135149,0525945938,10
561630,135149,0451204956,7
561631,135149,0451205448,9
561635,135149,0451208293,7
561643,135149,0451403703,7
561646,135149,0451407636,8
561659,135149,0451411056,2
561672,135149,0375415351,7
561711,135149,051512298X,8
561712,135149,051512317X,8
561717,135149,0515127132,9
561721,135149,0515129933,7
561728,135149,039914675X,7
561734,135149,0553289411,7
561752,135149,0553580078,9
561757,135149,0394521110,7
561761,135149,0553261908,6
561770,135149,0553270222,9
561788,135149,055329315X,7
561804,135149,1882723007,7
561816,135149,0553573705,7
561824,135149,0553575384,9
561833,135149,0553107240,9
561836,135149,0553106643,6
561837,135149,0553106651,6
561840,135149,0553581023,8
561843,135149,0553800949,7
561847,135149,0553801430,7
561849,135149,0553583395,7
561854,135149,0553585681,7
561875,135149,0451409973,7
561876,135149,0609804138,7
561884,135149,068480297X,9
561915,135149,0671521500,7
561917,135149,0671532766,7
561989,135149,0440181275,8
561996,135149,0671673653,8
562004,135149,0684810387,7
562012,135149,0671880187,9
562020,135149,0679429220,9
562029,135149,0679751521,9
562039,135149,0679867384,9
562044,135149,0684826127,6
562047,135149,068484477X,8
562051,135149,0671042858,6
562077,135149,0743205049,6
562084,135149,0743405927,8
562089,135149,0743418220,8
562090,135149,0743427084,10
562098,135149,074347628X,7
562101,135149,0743457463,8
562113,135149,0767901576,8
562139,135149,0786819146,7
562161,135149,0399134204,7
562163,135149,0399135782,7
562166,135149,0399146431,8
562168,135149,0449910644,10
562169,135149,0804118558,9
562181,135149,0811818276,8
562197,135149,0812524713,8
562207,135149,0812542835,8
562208,135149,0812543262,8
562214,135149,0312857675,8
562215,135149,0312857691,8
562223,135149,0812564375,5
562226,135149,0812576071,8
562229,135149,0812579569,6
562295,135149,0821773682,8
562363,135149,0883657376,7
562365,135149,0886777844,7
562375,135149,0929634063,8
562394,135149,1551666936,7
562398,135149,1551668300,5
562407,135149,1558532854,10
562408,135149,1561706213,8
562416,135149,081120068X,9
562424,135149,1573221112,10
562430,135149,1573229377,7
562472,135170,0316776963,3
562494,135170,0394572300,9
562495,135170,0679736042,8
562496,135170,0679751114,7
562539,135185,0140119795,8
562543,135185,068483376X,7
562579,135228,0345391373,10
562582,135228,0375502025,7
562583,135228,0385508417,9
562588,135228,0515131083,8
562607,135228,1578631351,8
562685,135265,0066211220,9
562688,135265,0312291639,4
562689,135265,0312983824,9
562691,135265,0446613843,9
562692,135265,0345301110,7
562693,135265,0394534433,9
562758,135265,0373153309,9
562830,135265,037322592X,5
562832,135265,0373226063,5
562852,135265,0373245319,5
562897,135265,0373484003,8
562937,135265,0373691300,10
562946,135265,0373706928,5
562947,135265,0373707118,6
562985,135265,0373790724,10
562986,135265,0373790872,8
562988,135265,0373790899,8
562992,135265,0373790937,5
562994,135265,0373790961,5
563066,135265,0373835396,9
563067,135265,037383568X,8
563070,135265,0380470845,9
563071,135265,0380725703,8
563072,135265,0380725711,8
563073,135265,1551668777,9
563074,135265,0380752999,9
563075,135265,0380753006,9
563076,135265,0380753022,9
563078,135265,0380756293,9
563079,135265,0380762560,9
563080,135265,0380767643,5
563082,135265,0380792494,7
563087,135265,0380818205,7
563088,135265,0380820854,7
563089,135265,0380871556,5
563091,135265,0380899825,9
563093,135265,0440222656,7
563098,135265,0515137111,4
563102,135265,0385319673,8
563103,135265,0385421982,8
563104,135265,038529929X,7
563107,135265,0440241049,10
563108,135265,0440241057,9
563109,135265,0440241065,10
563112,135265,0446605336,7
563119,135265,0452278120,6
563122,135265,0505522659,8
563126,135265,0515090395,8
563127,135265,0515094773,10
563128,135265,0515102636,10
563129,135265,0515103969,9
563130,135265,0515118230,8
563132,135265,0515132292,9
563133,135265,0515132764,9
563134,135265,0553283545,10
563135,135265,0515135305,9
563151,135265,0553582534,9
563173,135265,0743456351,8
563178,135265,0758200862,9
563187,135265,0764223305,9
563207,135265,0843944463,9
563222,135265,1551669501,9
563223,135265,1551669552,5
563224,135265,1551669560,3
563225,135265,1558743669,8
563226,135265,1558745157,6
563228,135265,1561483176,10
563258,135277,0140244816,10
563263,135277,0380709244,10
563277,135277,0394572300,7
563293,135277,2070406962,9
563294,135277,2070419878,8
563353,135280,0060928336,7
563358,135280,0451521285,9
563450,135317,0312244266,7
563456,135317,0688177751,6
563460,135317,1885211279,7
563471,135321,1551664372,5
563479,135329,0060172916,9
563481,135329,0140264795,7
563487,135329,0452281903,7
563491,135329,0679781277,7
563493,135329,1400031362,8
563515,135351,0060391448,7
563518,135351,0061020699,6
563520,135351,0064407667,7
563521,135351,0060283130,7
563522,135351,0064407683,5
563531,135351,0316168815,8
563532,135351,0345362861,6
563535,135351,0345434684,5
563541,135351,0515136557,5
563547,135351,0446600768,5
563548,135351,0446670111,6
563549,135351,0449000869,6
563550,135351,0449207668,6
563551,135351,0449208672,7
563552,135351,0449209997,6
563553,135351,0449210677,6
563554,135351,0449210952,6
563555,135351,0449214427,6
563556,135351,0449219143,6
563558,135351,0449219615,6
563559,135351,0449224392,6
563560,135351,0451203224,4
563564,135351,0399145702,5
563569,135351,0553100017,6
563571,135351,0671001795,6
563573,135351,0684832291,3
563576,135351,0440181275,6
563577,135351,0684810387,7
563585,135351,080411188X,7
563589,135351,1400031354,9
563591,135351,037542217X,9
563608,135360,0140157379,10
563612,135360,0670032069,9
563615,135360,0316926345,9
563618,135360,0345314255,7
563619,135360,0345339681,9
563623,135360,0345434870,6
563626,135360,0375502947,5
563628,135360,0375708111,7
563631,135360,0385413017,10
563633,135360,0767914767,7
563635,135360,006000438X,6
563636,135360,0394551907,10
563641,135360,0449204324,5
563645,135360,0385319207,8
563649,135360,0451408888,8
563651,135360,0452281431,1
563657,135360,0394539079,9
563670,135360,0226500578,10
563673,135360,0671452177,6
563675,135360,1400031699,5
563678,135360,0679745203,10
563679,135360,068484477X,10
563689,135360,0765303817,5
563690,135360,0767902513,9
563696,135360,0375504907,9
563697,135360,0821221817,5
563727,135367,0425169863,10
563728,135367,0399133143,8
563729,135367,0451160452,8
563730,135367,0670868361,7
563745,135367,3442444365,9
563750,135367,3453002393,8
563766,135367,3551551677,10
563767,135367,3551551685,10
563768,135367,8478885196,10
563769,135367,3551551936,10
563781,135376,0316578398,8
563782,135376,0316604917,8
563783,135376,0679446486,8
563784,135376,0345423399,10
563785,135376,0345423429,10
563786,135376,0425148297,9
563787,135376,0515133876,10
563788,135376,0425188361,8
563789,135376,0515134449,10
563790,135376,0515134481,10
563791,135376,051513452X,10
563792,135376,0515134465,10
563793,135376,0515134511,10
563794,135376,0515134473,10
563795,135376,0441005748,10
563796,135376,0441006841,10
563797,135376,051513449X,10
563798,135376,0688084907,7
563803,135376,0515126772,10
563804,135376,0515128546,10
563805,135376,0515128554,10
563806,135376,0515131229,10
563807,135376,0515132020,10
563812,135376,0671751506,9
563818,135376,0895264544,9
563819,135376,1400046610,8
563836,135383,0385199570,10
563854,135395,0060191929,10
563861,135395,0385324057,8
563862,135395,068486424X,7
563866,135398,0061032034,7
563867,135398,0142000663,9
563882,135398,0765349671,7
563900,135398,0451171926,9
563901,135398,0451158237,9
563914,135398,0805000305,7
563915,135398,0805001115,7
563917,135398,1861976127,8
563924,135411,0393050424,4
563926,135411,0060987561,7
563927,135411,0140096930,7
563935,135411,0385333412,5
563936,135411,0385475713,7
563937,135411,0385498799,8
563940,135411,0375726403,8
563945,135411,0312977360,6
563951,135411,1879181037,8
564003,135458,0060513640,5
564011,135458,0060934417,9
564013,135458,0061020710,2
564019,135458,0312154305,9
564037,135458,0394498216,4
564044,135458,0345407113,7
564051,135458,0345423615,9
564057,135458,0609607375,7
564073,135458,0375703632,7
564090,135458,0380819368,5
564101,135458,0425195139,6
564109,135458,0385335970,10
564110,135458,0440217563,10
564122,135458,0441003613,8
564129,135458,0441569595,1
564134,135458,0446531413,7
564175,135458,0553562738,10
564179,135458,0553565214,5
564181,135458,0553579908,10
564186,135458,0553573403,10
564227,135458,0743215052,5
564230,135458,0743454502,6
564244,135458,0786889780,10
564254,135458,0440214424,7
564259,135458,0812548094,10
564261,135458,0812551478,10
564263,135458,0312890540,10
564267,135458,081257639X,4
564268,135458,0812580354,8
564279,135458,088038672X,10
564289,135458,0385507593,6
564306,135460,0062501860,6
564308,135460,0515119784,8
564309,135460,0446675059,10
564310,135460,0804114609,5
564311,135460,055338015X,8
564313,135460,1570613818,5
564327,135469,0618526412,8
564470,135609,006099486X,9
564472,135609,0061030643,6
564481,135609,0140481346,8
564489,135609,0316548189,8
564490,135609,0316788228,7
564491,135609,034540727X,10
564495,135609,0804119120,7
564497,135609,0380721457,6
564498,135609,0380726262,3
564501,135609,0385333293,4
564504,135609,0440236673,5
564505,135609,0553346687,8
564507,135609,0553268880,8
564510,135609,042513699X,7
564511,135609,0399139540,7
564513,135609,0446611379,5
564517,135609,0451206681,7
564521,135609,055329461X,8
564525,135609,0553581937,6
564526,135609,0553801279,8
564549,135609,0684872730,7
564589,135624,0140440038,10
564629,135624,0679772669,8
564633,135624,0671027522,5
564684,135653,006016848X,8
564685,135653,0140441654,6
564689,135653,0395291305,10
564692,135653,0451450523,8
564693,135653,0553571885,5
564696,135653,0849916836,10
564699,135653,1576737330,10
564700,135653,1576739759,9
564707,135665,0060294698,7
564708,135665,0394498216,6
564710,135665,038532720X,7
564714,135665,0441068804,9
564715,135665,0141309814,9
564719,135673,0060012358,8
564720,135673,0061020702,8
564722,135673,0064407667,5
564723,135673,0060283130,8
564724,135673,0064407683,8
564725,135673,0064407691,8
564726,135673,0064408639,8
564727,135673,0064408647,8
564728,135673,0064471195,8
564729,135673,0394534433,5
564730,135673,0394498216,5
564731,135673,0394558235,5
564732,135673,0345358791,9
564754,135673,0553148001,8
564757,135673,0517580497,8
564758,135673,0609610597,8
564759,135673,0553293370,5
564796,135681,0679442790,8
564797,135681,0399150897,7
564799,135681,0439010772,7
564801,135681,0439010799,9
564802,135681,0439997119,7
564809,135681,0380815923,10
564842,135703,0060012781,10
564843,135703,0061092177,10
564863,135703,0345403959,10
564864,135703,0345423135,8
564871,135703,0440241413,9
564880,135703,0451180410,8
564899,135703,0517595338,7
564901,135703,0552143243,10
564909,135703,0142000361,8
564917,135703,0385605145,10
564919,135703,0786819146,10
564920,135703,0804102988,7
564922,135703,0812523466,5
564923,135703,0812524802,10
564926,135703,0836218655,8
564935,135703,1400031354,10
564936,135703,1400031362,10
564939,135703,1569470154,7
565016,135736,0312185863,9
565022,135736,0316693715,9
565023,135736,0446605484,9
565025,135736,0449003795,6
565045,135753,0060928336,10
565050,135753,0440224055,7
565053,135753,0515103454,9
565055,135753,0425098648,8
565056,135753,0425153975,8
565057,135753,0449225046,9
565058,135753,0385315236,6
565060,135753,0385335520,9
565061,135753,0399141227,6
565062,135753,0515126772,10
565064,135753,0515132020,10
565065,135753,051513287X,9
565105,135766,0688084915,7
565120,135768,0312311818,9
565123,135768,1400030927,7
565128,135768,0684804522,8
565130,135768,0380820889,9
565131,135768,0525947647,10
565151,135776,0060987529,9
565156,135776,014027166X,9
565160,135776,034536208X,9
565162,135776,0345414942,2
565167,135776,0380786230,8
565168,135776,0393307050,10
565169,135776,0394751019,9
565171,135776,051513449X,2
565178,135776,0515127485,5
565183,135776,0609804138,1
565184,135776,0671643703,8
565185,135776,0679463321,7
565201,135778,0394534433,8
565202,135778,0679442790,7
565209,135778,0553274503,9
565226,135785,0385317093,8
565229,135785,0449002411,7
565232,135785,055358099X,9
565248,135799,0425188809,10
565249,135799,0425141233,8
565251,135799,044022473X,10
565254,135799,0316693286,9
565260,135799,0553578693,9
565261,135799,0670881767,7
565263,135799,0717283208,6
565264,135799,0743227441,10
565338,135831,0312195516,9
565365,135831,0345416260,9
565374,135831,0345464958,5
565379,135831,0871136791,9
565386,135831,0517703963,7
565403,135831,0553574574,8
565414,135831,0385720114,8
565487,135831,0452282829,7
565502,135831,0553562738,7
565504,135831,0571198775,7
565530,135831,0679436448,7
565540,135831,0688168256,7
565541,135831,0688171877,8
565548,135831,0743412028,7
565549,135831,0743418166,6
565586,135833,0385318073,10
565587,135833,0671025333,10
565588,135833,0786012633,7
565640,135869,0345423097,9
565641,135869,0380804700,8
565645,135869,0399151443,9
565648,135869,0445406518,9
565652,135869,0515090506,6
565654,135869,0515101230,7
565658,135869,0553571656,7
565678,135872,0146000552,9
565682,135872,0140431314,7
565683,135873,0060532149,8
565684,135873,0745926290,7
565685,135873,0140254544,7
565688,135873,0140270590,8
565695,135873,0385472943,7
565698,135873,0525945210,8
565699,135873,0452282829,8
565700,135873,0515128015,8
565745,135895,0152012397,8
565746,135895,0316037443,5
565748,135895,0345285549,6
565752,135895,0395869463,5
565756,135895,0446610399,5
565758,135895,0451178033,5
565761,135895,055329170X,5
565765,135895,0226500578,7
565774,135902,059030271X,10
565789,135902,0340786051,8
565793,135902,0671690094,8
565843,135911,0971880107,9
565848,135919,0061053104,7
565849,135919,0765347539,9
565856,135919,0451457528,9
565860,135919,0671578057,5
565896,135957,0618526412,10
565897,135957,0553801929,10
565901,135957,0679426159,5
565904,135959,038097407X,5
565909,135959,0399146253,10
565921,135965,0312244266,9
565924,135965,0525945938,10
565926,135965,0679426140,10
565927,135965,0786866276,8
565928,135965,082177462X,5
565997,135975,0425177459,7
566002,135975,0449224392,7
566004,135975,0553213237,5
566006,135975,0553574892,6
566010,135975,0842355715,6
566011,135975,0880385480,5
566013,135975,0761121323,8
566029,135988,015100692X,7
566030,135988,0345416260,9
566031,135988,0609806505,5
566044,135996,044022165X,9
566045,135996,0399141464,9
566046,135996,0425161722,7
